_corrupt_record,artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
"",The Dublin Ramblers,Logged In,Gillian,F,9,Gonzalez,274.70322,paid,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1493059502284,5454,Fairytale Of New York,200,1513782287284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",888
"",Deadmau5 & Kaskade,Logged In,Gabriel,M,22,Murphy,595.56526,paid,"Dayton, OH",PUT,NextSong,1513526225284,643,I Remember,200,1513782288284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",644
"","",Logged In,Kaden,M,0,Gutierrez,"",free,"Charleston-North Charleston, SC",GET,Home,1508466348284,6404,"",200,1513782298284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1959
"",Bon Iver,Logged In,Kaden,M,1,Gutierrez,285.43955,free,"Charleston-North Charleston, SC",PUT,NextSong,1508466348284,6404,Woods,200,1513782300284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1959
"",Jorge Drexler,Logged In,Evelin,F,14,Benjamin,228.41424,paid,"Key West, FL",PUT,NextSong,1512655967284,236,Gracias (Cara B),200,1513782312284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",237
"",Within Temptation,Logged In,Averie,F,0,Moore,333.06077,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1511138168284,1706,The Howling,200,1513782312284,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),1707
"",Eagles,Logged In,Luke,M,5,Hicks,372.29669,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1507834265284,1398,Hotel California,200,1513782334284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1399
"","",Logged In,Holden,M,0,Turner,"",free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1493091868284,4791,"",200,1513782366284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1219
"","",Logged In,Holden,M,1,Turner,"",free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,Logout,1493091868284,4791,"",307,1513782367284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1219
"","",Logged Out,"","",2,"","",free,"",GET,Home,"",4791,"",200,1513782378284,"",""
"",Fall Out Boy,Logged In,Damarco,M,18,Cooper,191.37261,paid,"Winston-Salem, NC",PUT,NextSong,1510023739284,6074,Grand Theft Autumn/Where Is Your Boy (Album Version),200,1513782379284,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,1647
"","",Logged In,Brent,M,0,Parrish,"",free,"Los Angeles-Long Beach-Anaheim, CA",GET,Home,1510856442284,6142,"",200,1513782389284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1746
"","",Logged Out,"","",0,"","",paid,"",PUT,Login,"",6050,"",307,1513782398284,"",""
"",Girl Talk,Logged In,Mason,M,32,Thomas,261.35465,paid,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1487015656284,5909,Cleveland_ Shake,200,1513782400284,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),748
"",Kid Cudi,Logged In,Isabella,F,29,Phillips,227.34322,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1511790137284,4971,Up Up & Away,200,1513782402284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1668
"",Southside Spinners,Logged In,Cassidy,F,10,Johnson,269.40036,paid,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1505458106284,6262,Luvstruck,200,1513782415284,"\"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53\"",1117
"","",Logged In,Milo,M,0,Gibson,"",free,"Coos Bay, OR",GET,Home,1482381166284,634,"",200,1513782417284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",635
"",BBE,Logged In,Dreden,M,4,Rodriguez,251.61098,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1513620661284,6095,Seven Days And One Week (Radio Edit),200,1513782419284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1232
"",Daath,Logged In,Kayla,F,4,Frazier,219.68934,free,"Dallas-Fort Worth-Arlington, TX",PUT,NextSong,1511918706284,2758,Subterfuge (LP Version),200,1513782421284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",2759
"","",Logged In,Tyler,M,1,Morris,"",paid,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",GET,Home,1509616156284,6050,"",200,1513782423284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1950
"",Sheryl Crow,Logged In,Nolan,M,1,Wolf,298.78812,free,"Williston, ND",PUT,NextSong,1495702071284,4739,Picture,200,1513782428284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",742
"","",Logged In,Tyler,M,2,Morris,"",paid,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",GET,Help,1509616156284,6050,"",200,1513782430284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1950
"",The Gaslight Anthem,Logged In,Carlisle,F,17,Long,189.98812,paid,"Trenton, NJ",PUT,NextSong,1504984277284,6198,The '59 Sound,200,1513782435284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",Flogging Molly,Logged In,John,M,16,Reyes,137.66485,paid,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1507977118284,2301,Swagger,200,1513782448284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",2302
"",Avenged Sevenfold,Logged In,Kade,M,31,Jones,258.76853,paid,"Key West, FL",PUT,NextSong,1508056774284,597,An Epic Of Time Wasted,200,1513782454284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,598
"","",Logged In,Tyler,M,3,Morris,"",paid,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",GET,Error,1509616156284,6050,"",404,1513782455284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1950
"",Natalie Merchant,Logged In,Kain,M,0,Price,245.99465,paid,"Birmingham-Hoover, AL",PUT,NextSong,1511131936284,6380,Kind And Generous (Remastered LP Version),200,1513782464284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4\"",2612
"",EMF,Logged In,Jack,M,11,Kelly,196.5971,paid,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1492304380284,5341,I Believe (Edit),200,1513782475284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1869
"",Blues Traveler Live,Logged In,Tyler,M,4,Morris,425.58649,paid,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1509616156284,6050,Slow Change (Rock),200,1513782477284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1950
"",Dogwood,Logged In,Jeffrey,M,23,Kramer,160.86159,paid,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1513436777284,6082,What Matters  (Seismic Album Version),200,1513782483284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4\"",761
"",J.J. Cale,Logged In,Kemari,M,16,Ortiz,147.93098,paid,"Allentown-Bethlehem-Easton, PA-NJ",PUT,NextSong,1513509681284,1173,Nowhere To Run,200,1513782492284,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),1174
"",Bon Iver,Logged In,Genesis,F,0,Casey,201.06404,free,"Yuma, AZ",PUT,NextSong,1509754577284,1192,Lump Sum,200,1513782492284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36\"",1193
"","",Logged In,Jude,M,0,Khan,"",free,"Sacramento--Roseville--Arden-Arcade, CA",GET,Home,1501803538284,5715,"",200,1513782492284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.8 (KHTML, like Gecko) Version/8.0 Safari/600.1.8\"",2115
"","",Logged In,Carlisle,F,18,Long,"",paid,"Trenton, NJ",GET,Home,1504984277284,6198,"",200,1513782499284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",Paul Oakenfold,Logged In,Kelvin,M,0,Mcintosh,254.14485,free,"Crawfordsville, IN",PUT,NextSong,1497661557284,4084,Ready_ Steady_ Go (Album Version),200,1513782500284,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,1834
"",Mogwai,Logged In,Evelin,F,15,Benjamin,293.56363,paid,"Key West, FL",PUT,NextSong,1512655967284,236,Stop Coming To My House,200,1513782540284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",237
"",matchbox twenty,Logged In,Jesus,M,9,Fischer,218.72281,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1505667635284,2273,Disease (Album Version),200,1513782544284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",2274
"",Pilot Speed,Logged In,Lincoln,M,0,Small,261.04118,free,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1498457085284,4093,A Kind Of Hope,200,1513782557284,"\"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",800
"",Sharon Jones & The Dap-Kings,Logged In,Gillian,F,10,Gonzalez,147.66975,paid,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1493059502284,5454,Nobody's Baby,200,1513782561284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",888
"",Aereogramme,Logged In,Jaycob,M,0,Nelson,358.79138,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1510409386284,6434,A Life Worth Living,200,1513782569284,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,998
"",Edwyn Collins,Logged In,Damarco,M,19,Cooper,175.17669,paid,"Winston-Salem, NC",PUT,NextSong,1510023739284,6074,Superstar Talking Blues,200,1513782570284,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,1647
"","",Logged In,Azure,M,0,Lopez,"",free,"Los Angeles-Long Beach-Anaheim, CA",GET,Home,1512172051284,6310,"",200,1513782573284,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:31.0) Gecko/20100101 Firefox/31.0,1349
"",RÃÂ³isÃÂ­n Murphy,Logged In,Kaden,M,2,Gutierrez,220.31628,free,"Charleston-North Charleston, SC",PUT,NextSong,1508466348284,6404,Dear Miami,200,1513782585284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1959
"",Manafest,Logged In,John,M,17,Reyes,190.45832,paid,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1507977118284,2301,Bounce,200,1513782585284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",2302
"",Kings Of Leon,Logged In,Regan,M,0,Brooks,201.79546,free,"Knoxville, TN",PUT,NextSong,1503194907284,5148,Revelry,200,1513782588284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,2443
"",Joa~o Gilberto,Logged In,Carlisle,F,19,Long,98.14159,paid,"Trenton, NJ",PUT,NextSong,1504984277284,6198,Samba De Una Nota SoÃÂ´,200,1513782624284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",Massive Attack,Logged In,Colin,M,5,Simpson,324.70159,paid,"North Port-Sarasota-Bradenton, FL",PUT,NextSong,1487717495284,4690,Sly,200,1513782625284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",621
"",Atmosphere,Logged In,Isabella,F,30,Phillips,215.74485,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1511790137284,4971,Lovelife,200,1513782629284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1668
"",Vanessa Carlton,Logged In,Kemari,M,17,Ortiz,189.20444,paid,"Allentown-Bethlehem-Easton, PA-NJ",PUT,NextSong,1513509681284,1173,Fools Like Me,200,1513782639284,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),1174
"",Phoenix,Logged In,Kayla,F,5,Frazier,176.24771,free,"Dallas-Fort Worth-Arlington, TX",PUT,NextSong,1511918706284,2758,Lost And Found,200,1513782640284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",2759
"",Allen Toussaint,Logged In,Jeffrey,M,24,Kramer,261.45914,paid,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1513436777284,6082,Blue Drag,200,1513782643284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4\"",761
"",Jon & Vangelis,Logged In,Daegan,M,22,Roberts,263.1571,paid,"McAllen-Edinburg-Mission, TX",PUT,NextSong,1513291220284,2159,State Of Independence,200,1513782644284,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,2160
"",Every Avenue,Logged In,Tyanna,F,46,Jones,189.33506,paid,"Cedartown, GA",PUT,NextSong,1487337122284,2293,Finish What You Started,200,1513782658284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",2294
"",Dashboard Confessional,Logged In,Mason,M,33,Thomas,137.06404,paid,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1487015656284,5909,Again I Go Unnoticed,200,1513782661284,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),748
"",DJ Dizzy,Logged In,Dreden,M,5,Rodriguez,221.1522,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1513620661284,6095,Sexy Bitch,200,1513782670284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1232
"",The Space Brothers,Logged In,Jack,M,12,Kelly,304.95302,paid,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1492304380284,5341,Your Place In The World,200,1513782671284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1869
"",3OH!3,Logged In,Cassidy,F,11,Johnson,192.522,paid,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1505458106284,6262,My First Kiss (Feat. Ke$ha) [Album Version],200,1513782684284,"\"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53\"",1117
"","",Logged In,Caleb,M,0,Caldwell,"",paid,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1490476733284,5018,"",200,1513782690284,"\"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1595
"",The Who,Logged In,Caleb,M,1,Caldwell,200.4371,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1490476733284,5018,Magic Bus,200,1513782695284,"\"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1595
"",Josh Groban,Logged In,Calvin,M,0,Wright,265.27302,free,"Jackson, MS",PUT,NextSong,1503455052284,5699,Un Amore Per Sempre (Album Version),200,1513782699284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",2361
"",Michael Jackson,Logged In,Luke,M,6,Hicks,216.55465,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1507834265284,1398,She's Out Of My Life,200,1513782706284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1399
"",Los AutÃÂ©nticos Decadentes,Logged In,Gillian,F,11,Gonzalez,253.17832,paid,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1493059502284,5454,Gente Que No,200,1513782708284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",888
"",Thrice,Logged In,Kain,M,1,Price,201.58649,paid,"Birmingham-Hoover, AL",PUT,NextSong,1511131936284,6380,All That's Left,200,1513782709284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4\"",2612
"",Taylor Swift,Logged In,Kade,M,32,Jones,230.47791,paid,"Key West, FL",PUT,NextSong,1508056774284,597,You Belong With Me,200,1513782712284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,598
"",Hot Hot Heat,Logged In,Carlisle,F,20,Long,241.68444,paid,"Trenton, NJ",PUT,NextSong,1504984277284,6198,Middle Of Nowhere (Album Version),200,1513782722284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",Sam Cooke,Logged In,Azure,M,1,Lopez,122.04363,free,"Los Angeles-Long Beach-Anaheim, CA",PUT,NextSong,1512172051284,6310,Ain't Misbehavin,200,1513782734284,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:31.0) Gecko/20100101 Firefox/31.0,1349
"",tobyMac,Logged In,Isabel,F,3,Flores,237.29587,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1505930978284,1410,Diverse City (Welcome to Diverse City Album Version),200,1513782737284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1411
"",Nirvana,Logged In,Damarco,M,20,Cooper,233.22077,paid,"Winston-Salem, NC",PUT,NextSong,1510023739284,6074,Milk It,200,1513782745284,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,1647
"",The All-American Rejects,Logged In,Kelvin,M,1,Mcintosh,238.602,free,"Crawfordsville, IN",PUT,NextSong,1497661557284,4084,Breakin',200,1513782754284,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,1834
"",Lifehouse,Logged In,John,M,18,Reyes,367.12444,paid,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1507977118284,2301,Everything,200,1513782775284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",2302
"",Parachute,Logged In,Mason,M,34,Thomas,146.05016,paid,"Indianapolis-Carmel-Anderson, IN",PUT,NextSong,1487015656284,5909,She Is Love,200,1513782798284,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),748
"",DNA / Suzanne Vega,Logged In,Enrique,M,72,Miller,228.17914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1500182660284,5962,Tom's Diner,200,1513782805284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",58
"",Gibonni,Logged In,Kaden,M,3,Gutierrez,379.68934,free,"Charleston-North Charleston, SC",PUT,NextSong,1508466348284,6404,OVO MI JE `KOLA,200,1513782805284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1959
"","",Logged In,Mariam,F,0,Richardson,"",paid,"Hattiesburg, MS",GET,Home,1504267801284,1723,"",200,1513782810284,"\"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53\"",1724
"",The Darkness,Logged In,Kayla,F,6,Frazier,206.81098,free,"Dallas-Fort Worth-Arlington, TX",PUT,NextSong,1511918706284,2758,One Way Ticket [Radio Edit],200,1513782816284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",2759
"",Staind,Logged In,Lincoln,M,1,Small,256.13016,free,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1498457085284,4093,Epiphany (LP Version),200,1513782818284,"\"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",800
"",Extrawelt,Logged In,Evelin,F,16,Benjamin,459.57179,paid,"Key West, FL",PUT,NextSong,1512655967284,236,One Tree Hill,200,1513782833284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",237
"",Miike Snow,Logged In,Mariam,F,1,Richardson,220.83873,paid,"Hattiesburg, MS",PUT,NextSong,1504267801284,1723,Black & Blue,200,1513782837284,"\"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53\"",1724
"",The Mars Volta,Logged In,Tyanna,F,47,Jones,472.39791,paid,"Cedartown, GA",PUT,NextSong,1487337122284,2293,With Twilight as My Guide,200,1513782847284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",2294
"",Fluke,Logged In,Kevin,M,0,Gilbert,401.84118,free,"Shreveport-Bossier City, LA",PUT,NextSong,1505550349284,1435,Atom Bomb (Atomix 2),200,1513782858284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,1436
"","",Logged In,Lincoln,M,2,Small,"",free,"Miami-Fort Lauderdale-West Palm Beach, FL",GET,Home,1498457085284,4093,"",200,1513782858284,"\"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",800
"",Mayday Parade,Logged In,Julia,F,0,Fernandez,237.5571,free,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1504364463284,977,Your Song,200,1513782860284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",978
"","",Logged In,Christopher,M,0,Le,"",paid,"Dallas-Fort Worth-Arlington, TX",GET,Home,1495914491284,6352,"",200,1513782870284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",2190
"",Confederate Railroad,Logged In,Gabriel,M,23,Murphy,209.97179,paid,"Dayton, OH",PUT,NextSong,1513526225284,643,Elvis And Andy (LP Version),200,1513782883284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",644
"",Dan Auerbach,Logged In,Ryan,M,0,Clark,201.24689,paid,"Deltona-Daytona Beach-Ormond Beach, FL",PUT,NextSong,1502729401284,5424,Heartbroken_ In Disrepair,200,1513782885284,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,66
"",I Wayne,Logged In,Dreden,M,6,Rodriguez,236.25098,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1513620661284,6095,Bleacher,200,1513782891284,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1232
"",Shakira,Logged In,Caleb,M,2,Caldwell,224.70485,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1490476733284,5018,Underneath Your Clothes,200,1513782895284,"\"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1595
